ID,samplegroup,qzip,q1,q2a_1,q2a_2,q2a_3,q2a_4,q2a_5,q2a_6,q2a_7,q2ba_1,q2ba_2,q2ba_3,q2ba_4,q2bb_1,q2bb_2,q2bb_3,q2bb_4,q2bc_1,q2bc_2,q2bc_3,q2bc_4,q2bd_1,q2bd_2,q2bd_3,q2bd_4,q2be_1,q2be_2,q2be_3,q2be_4,q2bf_1,q2bf_2,q2bf_3,q2bf_4,q4_1,q4_2,q4_3,q4_4,q4_5,q4_6,q4_7,q4_8,q4_9,q7,q12a_1,q12a_2,q12a_3,q12b_4,q12b_5,q16a_1,q16a_2,q16a_3,q16a_4,q16a_5,q16a_6,q16a_7,q16a_8,q16b_9,q16b_10,q16b_11,q16b_12,q16b_13,q16b_14,q16b_15,q16c_16,q16c_17,q16c_18,q16c_19,q16c_20,q16c_21,q16c_22,q20,q29,POV,POV135,POV400,ethnicity,q6R,q20R,Age_range2,Age_range3,Age2_range2,Age2_range3,INCOME
1214,3,98105,1,0,0,3,4,0,0,,7,,,,7,,,,1,,,,1,,,,7,,,,7,,,,99,,,,,,,,,99,3,0,0,0,0,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,1,1,1,9,1,,,,,1
1218,1,98117,2,7,0,0,0,0,0,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,8,,,,,,,,,98,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,0,0,1,1,8,1,5,4,,,2
1219,1,98116,1,0,2,3,0,0,0,,7,,,,1,2,,,1,,,,7,,,,7,,,,7,,,,3,,,,,,,,,3,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,2,2,3,4,1,3,2,4,3,1,3,4,1,13,0,0,0,1,4,5,2,3,2,2,6
1220,1,98107,1,0,2,3,4,0,0,,0,,,,1,,,,1,,,,1,,,,0,,,,0,,,,3,4,,,,,,,,99,1,1,1,1,1,4,4,5,1,1,2,5,1,5,2,2,5,3,4,1,4,4,4,4,5,5,5,2,12,0,0,0,6,4,4,5,4,6,4,5
1338,1,98125,1,0,2,3,0,0,6,,7,,,,1,,,,1,,,,7,,,,7,,,,1,,,,3,,,,,,,,,99,1,1,1,1,1,4,3,1,1,1,1,1,1,1,1,3,3,2,4,2,4,1,5,2,2,2,5,1,6,0,0,1,6,4,5,1,2,1,2,2
1342,1,98104,1,1,2,0,0,0,0,,1,,,,1,,,,0,,,,0,,,,0,,,,0,,,,3,,,,,,,,,99,1,0,0,1,2,1,4,5,1,3,3,4,5,2,1,4,5,5,4,2,3,5,5,4,5,5,4,3,15,0,0,0,8,4,3,,,,,0
1221,2,98133,1,0,2,3,0,0,0,,7,,,,1,,,,1,,,,7,,,,7,,,,7,,,,3,4,,,,,,,,99,1,1,1,1,1,4,4,4,1,4,5,4,4,4,1,2,5,4,4,1,4,5,5,5,5,4,5,2,7,0,0,1,1,4,4,,,,,2
1225,1,98133,1,0,2,3,4,0,6,,7,,,,1,,,,1,,,,1,,,,7,,,,1,,,,3,,,,,,,,,99,0,0,0,0,0,0,5,5,1,3,5,5,5,3,5,5,5,5,3,3,3,5,5,5,5,5,5,3,15,0,0,0,1,5,3,7,5,7,5,0
1226,1,98136,1,1,2,3,4,0,0,,1,,,,1,2,,,1,2,,,1,,,,7,,,,7,,,,1,4,,,,,,,,4,2,2,2,2,2,4,4,1,1,2,4,5,2,2,5,4,5,3,4,5,2,1,5,2,5,5,4,3,13,0,0,0,1,4,3,,,,,6
1227,1,98115,1,2,3,4,5,0,0,,0,,,,1,,,,1,,,,1,,,,1,,,,0,,,,3,4,,,,,,,,3,1,1,1,1,1,2,4,1,1,2,1,4,1,1,1,2,3,4,4,2,4,2,4,2,4,4,5,1,8,0,0,1,1,4,5,4,3,4,4,2
1268,1,98103,1,1,2,3,4,5,0,,1,,,,1,,,,1,,,,1,,,,1,,,,7,,,,1,,,,,,,,,2,1,1,1,1,1,2,0,0,1,2,2,0,1,2,0,2,2,0,3,2,2,1,0,2,0,2,0,0,15,0,0,0,1,1,0,,,,,0
1272,4,98103,1,2,3,4,6,0,0,,0,,,,1,2,,,1,,,,1,,,,0,,,,1,,,,3,4,,,,,,,,99,1,1,1,1,1,4,3,3,1,3,3,4,2,1,1,3,4,0,4,2,4,2,2,2,4,4,5,2,14,0,0,0,1,5,4,3,3,3,3,7
1228,4,98117,1,1,2,3,4,5,0,,1,,,,1,,,,1,,,,1,,,,1,,,,0,,,,1,4,,,,,,,,99,1,1,1,1,1,1,5,2,1,2,2,2,2,1,1,2,3,3,4,1,3,3,2,1,4,4,5,1,12,0,0,0,1,5,5,3,3,4,4,5
1232,1,98103,1,0,2,3,0,0,0,,7,,,,1,,,,1,,,,7,,,,7,,,,7,,,,4,,,,,,,,,2,1,1,1,1,1,3,5,5,2,2,2,5,1,2,1,3,5,4,5,1,0,5,5,4,4,3,5,1,9,0,0,1,1,5,5,3,3,,,2
1153,4,98199,1,1,2,3,4,0,0,,1,,,,1,,,,1,,,,1,,,,0,,,,0,,,,3,,,,,,,,,4,1,1,1,1,1,3,4,1,1,1,1,1,1,1,1,3,3,1,4,1,2,1,1,1,4,3,2,1,15,0,0,0,9,5,5,3,3,3,3,0
1154,3,98119,2,0,2,3,4,0,0,,0,,,,1,,,,1,,,,1,,,,0,,,,0,,,,8,,,,,,,,,98,2,3,3,3,3,2,4,4,1,2,2,5,5,5,2,4,5,5,4,2,4,5,5,3,5,5,5,3,1,1,1,1,1,8,3,5,4,,,1
1233,1,98115,1,0,2,3,4,0,0,,0,,,,1,,,,1,,,,1,,,,7,,,,7,,,,1,,,,,,,,,3,1,1,1,1,1,0,5,5,1,1,2,4,1,1,1,2,4,4,4,1,2,1,4,2,4,3,4,1,14,0,0,0,1,4,5,5,4,4,3,7
1234,1,98115,1,1,2,3,4,6,0,,1,,,,1,,,,1,,,,1,,,,0,,,,1,,,,1,4,,,,,,,,4,1,1,1,1,1,4,5,1,1,2,2,3,1,1,1,3,5,2,4,1,3,1,1,2,4,2,4,1,14,0,0,0,1,5,5,3,3,3,3,7
1179,1,98133,1,2,3,4,6,0,0,,0,,,,1,,,,1,2,,,1,,,,0,,,,1,,,,3,4,,,,,,,,3,1,1,1,1,1,4,4,5,1,1,2,1,1,1,1,3,4,4,4,1,2,2,5,1,2,1,4,1,15,0,0,0,8,5,5,,,,,0
1167,4,98125,1,2,3,4,5,6,0,,0,,,,1,2,,,1,,,,1,,,,1,,,,1,,,,3,4,,,,,,,,3,1,1,1,1,1,1,4,2,1,2,2,4,2,1,1,3,4,2,3,2,3,2,4,3,4,2,2,1,13,0,0,0,1,3,5,4,4,3,3,6
1168,1,98106,1,0,0,3,0,0,0,,7,,,,7,,,,1,,,,7,,,,7,,,,7,,,,4,,,,,,,,,99,2,2,2,2,2,4,5,5,4,4,5,5,5,5,5,4,5,5,5,4,5,5,5,5,5,5,5,4,2,1,1,1,1,5,2,5,4,5,4,1
1160,5,0,1,0,2,0,0,0,0,,7,,,,0,,,,7,,,,7,,,,7,,,,7,,,,0,,,,,,,,,0,1,1,1,1,1,3,5,5,2,2,2,3,2,2,1,4,3,5,5,2,4,5,5,2,4,4,5,2,2,0,0,1,1,0,4,3,3,,,1
1161,3,98122,1,1,0,0,0,0,0,,3,,,,0,,,,0,,,,0,,,,0,,,,0,,,,1,,,,,,,,,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,1,3,4,4,,,,,1
1273,1,98112,1,1,2,3,4,5,0,,1,,,,1,,,,1,,,,1,,,,1,,,,7,,,,1,4,,,,,,,,99,1,1,1,1,1,1,4,1,1,2,3,3,2,1,3,3,5,5,5,1,3,2,2,2,4,2,3,4,15,0,0,0,1,4,2,3,3,4,3,0
1274,1,98107,1,0,2,3,4,5,0,,7,,,,1,,,,1,,,,1,,,,1,,,,7,,,,3,,,,,,,,4,99,1,1,1,1,1,3,5,4,1,3,2,3,2,1,1,3,5,5,5,1,3,1,1,4,3,3,4,1,12,0,0,0,1,4,5,3,3,3,3,5
1183,4,98199,1,2,3,4,0,0,0,,0,,,,1,,,,1,,,,1,,,,0,,,,0,,,,3,,,,,,,,,99,1,1,1,1,1,1,3,1,1,2,2,2,2,2,1,3,4,4,4,2,2,1,1,4,2,4,4,3,12,0,0,0,3,3,3,4,4,4,4,5
1174,1,98105,1,1,2,3,4,0,0,,1,,,,1,,,,1,,,,1,,,,0,,,,0,,,,3,,,,,,,,,3,1,1,0,1,1,3,5,5,1,2,5,5,4,4,5,4,5,5,4,2,3,5,5,4,5,5,5,2,11,0,0,0,3,4,4,,,,,4
1175,1,98106,1,0,2,3,4,0,0,,7,,,,2,,,,1,2,,,2,,,,7,,,,7,,,,3,,,,,,,,,1,1,1,1,1,1,1,5,5,1,3,2,5,2,2,4,3,3,2,3,4,4,2,5,2,3,3,4,2,12,0,0,0,1,1,4,,,,,5
1184,4,98116,1,1,2,3,4,0,0,,1,,,,1,2,,,1,,,,1,,,,0,,,,0,,,,1,,,,,,,,,99,1,1,1,1,1,1,3,2,1,3,2,5,5,2,2,2,5,4,4,2,3,5,5,3,5,4,5,3,15,0,0,0,1,5,3,3,3,3,3,0
1185,1,98112,1,1,2,3,4,6,0,,1,,,,1,2,,,1,,,,1,,,,0,,,,1,,,,1,,,,,,,,,3,1,1,1,1,1,1,4,4,1,2,2,2,1,4,1,3,4,4,4,2,4,4,4,4,5,4,4,1,11,0,0,0,1,3,5,4,4,5,4,4
1186,1,98112,1,0,2,3,4,0,0,,7,,,,1,,,,1,,,,1,,,,7,,,,7,,,,3,,,,,,,,4,99,1,1,1,1,1,2,5,5,1,2,0,2,2,1,1,2,2,4,0,1,0,4,0,1,5,3,5,0,11,0,0,0,6,2,0,4,4,,,4
1190,4,98115,1,1,2,3,4,5,6,,1,,,,1,2,,,1,,,,1,,,,1,,,,1,,,,3,4,,,,,,,,3,2,1,1,1,1,3,5,2,1,2,2,4,1,0,1,2,4,4,4,1,2,3,5,1,1,2,2,1,13,0,0,0,1,4,5,3,3,3,3,6
1191,1,98107,1,2,3,4,5,6,0,,0,,,,1,,,,1,,,,1,,,,1,,,,1,,,,3,4,,,,,,,,3,1,1,1,1,1,2,3,5,1,2,2,5,2,2,1,3,4,4,4,1,4,3,5,4,4,2,5,1,14,0,0,0,1,5,5,2,2,2,2,7
1192,1,98108,1,1,0,3,4,5,0,,1,,,,7,,,,1,,,,1,,,,1,,,,7,,,,2,,,,,,,,,99,0,1,0,0,0,3,4,1,1,1,1,1,1,1,1,3,4,3,4,1,4,1,1,1,1,3,4,1,10,0,0,1,2,4,5,,,,,3
1303,1,98103,1,1,2,3,0,0,0,,1,,,,1,2,,,1,,,,0,,,,0,,,,0,,,,3,4,,,,,,,,4,2,1,1,1,1,2,3,5,1,1,1,1,1,1,1,2,2,2,3,1,1,1,2,1,1,2,2,1,12,0,0,0,3,4,5,2,2,,,5
1307,3,98102,1,1,2,3,0,5,0,,1,,,,1,,,,1,,,,0,,,,1,,,,7,,,,3,4,,,,,,,,3,2,1,1,1,1,4,4,4,1,2,2,1,1,4,1,3,2,4,5,1,1,1,4,2,5,2,5,1,3,0,0,1,1,5,5,2,2,,,1
1108,1,98199,1,0,0,3,4,0,0,,0,,,,0,,,,1,,,,1,,,,0,,,,0,,,,3,,,,,,,,,99,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,0,0,0,1,0,4,6,5,,,3
1235,1,98115,1,1,2,3,4,5,0,,1,2,,,1,2,,,1,,,,1,,,,1,,,,0,,,,1,4,,,,,,,,4,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,4,2,1,1,1,1,4,2,4,2,4,1,15,0,0,0,1,5,5,4,4,4,3,0
1239,2,98133,1,1,0,3,4,0,0,,1,,,,7,,,,1,,,,1,,,,7,,,,7,,,,3,,,,,,,,,99,1,1,1,1,1,5,5,5,2,3,5,5,5,5,5,4,5,5,5,5,4,5,5,5,5,5,5,4,9,0,0,1,8,4,2,4,4,,,2
1193,1,98122,1,2,3,4,5,6,0,,0,,,,1,2,,,1,2,,,2,,,,1,,,,2,,,,1,4,,,,,,,,4,1,1,1,1,1,3,4,5,1,1,1,4,2,1,1,3,4,1,4,1,3,3,4,3,3,2,4,1,14,0,0,0,1,5,5,2,2,2,2,7
1197,4,98125,1,2,3,0,0,0,0,,0,,,,1,,,,1,,,,0,,,,0,,,,0,,,,3,,,,,,,,,1,1,1,1,1,1,4,5,2,1,4,3,5,1,3,3,4,2,5,5,1,4,5,5,5,5,3,5,2,15,0,0,0,3,2,4,,,,,0
1198,3,98119,1,1,0,3,0,0,0,,4,,,,7,,,,1,,,,7,,,,7,,,,7,,,,5,,,,,,,,,99,1,1,1,1,1,4,5,5,5,4,5,5,5,5,5,5,5,5,4,5,4,5,5,4,5,5,5,3,1,1,1,1,1,3,3,5,4,,,1
1199,4,98116,1,2,3,4,5,0,0,,0,,,,1,,,,1,,,,1,,,,1,,,,0,,,,3,,,,,,,,,99,1,1,1,1,1,4,5,1,1,1,2,1,4,4,1,2,4,2,4,1,4,5,5,4,4,4,4,2,12,0,0,0,1,3,4,4,4,,,5
1240,1,98108,1,0,2,3,4,5,0,,7,,,,1,,,,1,,,,1,,,,1,,,,7,,,,1,,,,,,,,4,3,1,1,1,1,1,2,5,4,1,2,2,5,2,1,1,3,4,2,5,1,2,0,2,3,5,2,4,1,13,0,0,0,1,5,5,3,3,2,2,6
1241,1,98144,1,2,3,0,0,0,0,,0,,,,1,,,,1,,,,0,,,,0,,,,0,,,,3,,,,,,,,,3,1,1,1,1,1,2,4,4,1,1,2,4,1,1,1,2,4,2,4,1,2,5,5,2,3,3,4,2,11,0,0,0,1,4,4,5,4,5,4,4
1139,1,98146,1,1,2,3,4,0,0,,1,,,,1,,,,1,,,,1,,,,0,,,,0,,,,3,,,,,,,,,3,1,1,1,1,1,2,3,2,1,2,2,3,2,1,1,3,4,4,3,1,3,4,5,3,2,4,4,2,13,0,0,0,1,3,4,4,4,4,4,6
1140,1,98125,1,2,3,6,0,0,0,,0,,,,1,,,,1,,,,0,,,,0,,,,1,,,,3,,,,,,,,,3,1,1,1,1,1,3,3,2,1,1,1,1,1,1,1,1,5,3,3,1,3,2,5,1,4,3,4,1,12,0,0,0,1,4,5,1,2,2,2,5
1132,1,98136,1,1,2,3,4,0,6,,2,1,,,1,2,,,1,2,,,1,,,,0,,,,1,,,,3,,,,,,,,4,99,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,4,3,0,1,1,1,0,4,4,0,0,1,14,0,0,0,6,4,5,,,,,7
1133,2,98118,1,2,3,4,5,0,0,,0,,,,1,3,,,1,,,,3,4,,,1,,,,0,,,,3,4,,,,,,,,99,3,1,1,1,1,1,4,1,1,3,2,4,1,1,2,3,4,4,4,2,4,2,5,5,4,2,5,2,4,0,0,1,2,4,4,3,3,,,1
1200,1,98118,1,0,2,3,0,0,0,,7,,,,1,,,,1,,,,7,,,,7,,,,7,,,,1,,,,,,,,,99,1,1,1,1,1,2,4,4,1,4,3,5,5,2,3,2,2,4,4,2,4,1,5,4,1,4,5,3,7,0,0,1,1,4,3,5,4,,,2
1204,1,98112,1,1,2,3,4,5,6,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,3,,,,,,,,,2,1,1,1,1,1,2,5,5,1,1,1,2,3,2,1,3,4,4,3,1,2,4,5,2,4,3,5,1,12,0,0,0,1,4,5,2,2,,,5
1151,1,98119,1,0,2,3,0,0,0,,0,,,,1,,,,1,,,,0,,,,0,,,,0,,,,3,,,,,,,,,3,1,0,0,0,0,3,5,5,1,2,1,5,2,4,1,3,4,4,4,1,4,5,5,2,3,4,5,2,10,0,0,0,1,5,4,5,4,,,3
1155,1,98125,1,0,2,3,0,5,0,,0,,,,1,,,,1,,,,0,,,,1,,,,0,,,,3,4,,,,,,,,99,1,1,1,1,1,2,5,5,1,2,1,3,1,1,1,2,2,4,5,1,3,1,4,3,5,5,3,1,11,0,0,0,6,3,5,4,4,3,3,4
1146,4,98116,1,1,2,3,4,5,0,,1,,,,1,2,,,1,,,,1,,,,1,,,,0,,,,3,,,,,,,,,99,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,0,1,4,5,1,2,1,1,2,5,5,3,3,13,0,0,0,1,3,3,3,3,3,3,6
1147,1,98107,1,0,2,3,4,0,0,,7,,,,1,,,,1,,,,1,,,,7,,,,7,,,,1,,,,,,,,,4,0,0,0,0,0,3,3,3,1,2,2,2,1,1,1,2,3,2,3,2,2,1,3,2,3,2,2,1,10,0,0,0,1,5,5,2,3,2,2,3
1156,1,98112,1,2,3,4,5,6,0,,0,,,,1,2,,,1,,,,1,,,,1,,,,1,,,,3,4,,,,,,,,3,1,1,1,1,1,1,4,5,1,2,2,5,1,3,1,1,4,3,4,1,3,2,5,1,5,4,4,1,14,0,0,0,1,5,5,1,2,2,2,7
1157,4,98126,1,1,2,3,4,5,0,,1,2,3,,2,,,,1,,,,1,2,,,1,,,,0,,,,3,4,,,,,,,,99,1,1,1,1,1,2,4,2,1,2,2,4,1,1,1,2,4,3,4,2,3,1,5,2,5,4,2,1,14,0,0,0,1,4,5,3,3,4,3,7
1158,1,98116,1,0,2,3,0,0,0,,0,,,,1,,,,1,,,,0,,,,0,,,,0,,,,1,,,,,,,,4,99,1,1,1,1,1,0,0,0,1,4,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,9,0,0,1,1,4,3,6,4,,,2
1162,1,98126,1,1,3,0,0,0,0,,1,,,,0,,,,1,,,,0,,,,0,,,,0,,,,3,,,,,,,,,3,1,1,1,1,1,2,5,5,1,2,1,4,4,4,1,2,5,5,4,1,4,5,5,4,5,2,5,3,6,0,0,1,1,5,3,6,5,,,2
1163,1,98107,1,1,2,3,0,0,0,,1,,,,1,2,,,1,,,,7,,,,7,,,,7,,,,3,,,,,,,,4,3,1,1,1,1,1,4,5,5,1,1,3,4,2,2,1,4,1,3,5,2,2,1,5,2,5,2,5,1,12,0,0,0,1,3,5,2,3,3,3,5
1164,1,98115,1,1,2,3,4,0,0,,1,,,,1,,,,1,,,,1,,,,7,,,,7,,,,3,,,,,,,,,3,1,1,1,1,1,2,4,5,1,1,2,4,3,3,1,4,0,3,4,1,2,1,1,4,4,4,5,2,10,0,0,0,8,4,4,5,4,5,4,3
1205,1,98104,1,1,3,5,0,0,0,,1,,,,0,,,,1,,,,0,,,,1,,,,0,,,,1,,,,,,,,,1,1,1,1,1,1,3,4,5,1,2,2,4,2,1,1,4,4,4,4,4,4,4,4,4,4,4,4,2,6,0,0,1,1,2,4,1,1,,,2
1206,1,98122,1,0,2,3,4,0,6,,7,,,,1,2,,,1,,,,1,,,,7,,,,1,,,,3,,,,,,,,,3,1,1,1,1,2,3,5,5,1,2,3,4,1,1,1,2,4,3,4,1,4,1,5,2,3,4,4,1,13,0,0,0,1,4,5,2,2,2,2,6
1308,1,98115,1,0,2,3,4,0,0,,7,,,,1,,,,1,,,,2,,,,7,,,,7,,,,1,4,,,,,,,,1,2,1,1,1,1,4,4,4,1,4,3,4,4,4,2,4,4,4,4,2,2,2,2,4,3,4,4,2,10,0,0,1,1,4,4,,,1,2,3
1309,2,98118,1,0,2,3,4,0,0,,7,,,,1,,,,1,,,,1,,,,7,,,,7,,,,3,4,,,,,,,,3,1,1,1,1,1,3,5,5,1,1,2,5,1,1,1,2,4,3,4,1,4,3,5,1,5,3,5,2,11,0,0,0,1,4,4,2,3,2,2,4
1165,1,98103,1,0,2,3,4,0,0,,7,,,,1,,,,1,,,,1,,,,7,,,,7,,,,3,,,,,,,,,1,2,2,2,2,2,1,5,1,1,2,5,5,5,5,4,4,5,4,4,2,1,1,5,4,4,2,2,0,15,0,0,0,1,3,0,5,4,,,0
1169,1,98115,1,2,3,0,0,0,0,,0,,,,1,2,,,1,2,,,0,,,,0,,,,0,,,,3,,,,,,,,,3,1,1,1,1,1,4,5,5,1,3,3,2,2,1,1,4,4,3,4,2,2,3,5,2,5,3,4,3,11,0,0,0,1,5,3,2,2,,,4
1170,2,98133,1,0,2,3,0,0,0,,7,,,,1,,,,1,,,,7,,,,7,,,,7,,,,3,,,,,,,,,99,2,1,1,1,1,5,5,5,3,3,3,5,5,5,5,4,5,5,5,4,5,5,5,3,5,4,5,3,9,0,0,1,1,4,3,5,4,,,2
1171,4,98115,1,1,2,3,5,6,0,,1,,,,1,2,,,1,2,,,0,,,,1,,,,1,,,,3,4,,,,,,,,3,1,1,1,1,1,4,5,2,1,1,2,2,1,1,1,4,4,4,5,2,4,3,5,4,5,5,5,1,12,0,0,0,1,5,5,3,3,3,3,5
1242,1,98117,1,1,2,3,4,0,0,,1,,,,1,2,,,1,2,,,1,,,,0,,,,0,,,,3,4,,,,,,,,99,1,1,1,1,1,4,4,1,1,2,3,4,1,1,1,4,5,1,5,1,4,1,5,3,5,5,5,1,15,0,0,0,1,5,5,,,,,0
1246,1,98102,1,2,3,4,0,0,0,,0,,,,1,,,,1,,,,1,,,,0,,,,0,,,,3,,,,,,,,,99,1,0,0,1,1,3,3,2,1,1,2,2,2,0,0,0,0,0,0,0,4,2,5,4,5,4,5,2,12,0,0,0,1,4,4,5,4,,,5
1103,3,98102,2,1,0,0,0,0,0,,1,,,,0,,,,0,,,,0,,,,0,,,,0,,,,8,,,,,,,,,98,3,3,3,3,3,5,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,15,0,0,0,2,5,1,,,,,0
1104,1,98105,1,1,2,3,4,5,6,,1,,,,2,,,,1,,,,1,,,,1,,,,1,,,,3,4,,,,,,,,3,1,1,1,1,1,3,4,5,1,2,2,1,2,1,1,4,4,5,5,2,4,1,5,3,4,4,5,1,7,0,0,1,6,5,5,2,2,,,2
1109,1,98103,1,1,2,3,4,5,6,,1,,,,1,2,,,1,,,,1,,,,1,,,,1,,,,1,4,,,,,,,,4,2,1,1,1,2,1,5,5,1,1,2,4,1,1,1,1,4,1,3,1,1,1,2,3,4,1,2,1,14,0,0,0,1,4,5,3,3,2,3,7
1172,1,98117,1,1,2,3,4,5,0,,1,,,,1,,,,1,,,,1,,,,1,,,,7,,,,3,,,,,,,,,3,1,1,1,1,1,3,5,2,1,2,2,2,1,1,2,3,4,2,4,2,3,2,5,3,3,3,4,2,11,0,0,1,1,4,4,2,2,2,2,4
1176,1,98105,1,1,2,3,4,5,6,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,3,,,,,,,,1,99,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,4,3,,,,,0
1113,1,98121,1,1,2,0,4,5,6,,2,,,,2,,,,0,,,,1,,,,2,,,,1,,,,2,,,,,,,,,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1,6,0,0,,,,,2
1114,2,98106,1,1,2,3,0,0,6,,1,,,,1,,,,1,,,,0,,,,0,,,,1,,,,1,,,,,,,,,3,2,2,2,2,2,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,0,0,1,9,4,5,3,3,,,2
1118,2,98104,1,0,2,3,4,5,0,,7,,,,1,,,,1,,,,1,,,,1,,,,7,,,,2,,,,,,,,4,99,1,1,1,1,1,4,0,0,2,1,1,5,2,1,2,3,3,5,5,5,5,5,5,3,4,4,5,1,9,0,0,1,3,4,5,3,3,2,2,2
1119,1,98177,1,2,3,4,5,6,0,,0,,,,1,2,,,1,,,,1,,,,1,,,,1,,,,3,4,,,,,,,,4,2,2,2,2,2,4,5,2,1,1,1,1,1,1,1,2,4,1,3,1,2,1,1,2,4,4,4,1,14,0,0,0,1,5,5,3,3,3,3,7
1130,2,98105,1,1,2,3,4,0,0,,1,,,,1,,,,1,,,,1,,,,0,,,,0,,,,3,,,,,,,,,2,2,1,1,1,1,2,4,1,1,1,3,4,1,1,1,3,4,4,4,1,4,1,5,3,4,4,5,1,15,0,0,0,3,4,5,1,2,1,2,0
1134,1,98155,1,1,2,3,0,0,6,,1,,,,1,,,,1,,,,7,,,,7,,,,1,,,,1,4,,,,,,,,2,1,1,1,1,1,3,5,2,1,2,3,5,1,1,1,3,4,2,3,1,2,2,4,1,5,4,5,1,5,0,0,1,1,5,5,6,4,1,1,2
1123,4,98133,1,1,3,4,0,0,0,,1,,,,0,,,,1,,,,1,,,,0,,,,0,,,,3,,,,,,,,,2,1,1,1,1,1,4,4,1,2,3,2,2,1,1,1,4,5,5,5,1,4,4,5,4,5,5,5,2,15,0,0,0,3,4,4,3,3,,,0
1124,1,98102,1,2,3,4,0,0,0,,0,,,,1,2,,,1,,,,1,,,,0,,,,0,,,,3,4,,,,,,,,99,1,1,1,1,1,4,4,2,1,2,3,5,3,4,2,4,4,4,4,3,3,2,5,3,4,4,5,2,12,0,0,0,1,4,4,3,3,,,5
1128,1,98103,1,1,2,3,4,0,0,,1,,,,1,2,,,1,,,,1,,,,0,,,,0,,,,1,4,,,,,,,,1,1,1,1,1,1,4,5,5,1,3,1,3,3,1,5,4,5,4,4,1,3,1,5,1,1,2,5,1,10,0,0,0,1,4,5,5,4,,,3
1129,4,98103,1,1,2,3,4,0,0,,1,,,,1,2,,,1,2,,,1,2,,,0,,,,0,,,,3,4,,,,,,,,99,2,2,1,1,2,2,5,2,1,3,3,4,1,1,1,3,4,4,4,1,3,2,5,0,4,2,4,1,15,0,0,0,1,4,5,,,,,0
1135,2,98118,1,0,2,3,0,0,0,,7,,,,1,,,,1,,,,7,,,,7,,,,7,,,,4,,,,,,,,,2,0,0,0,0,0,5,4,5,1,4,1,4,2,4,1,2,1,5,4,1,4,0,1,3,4,4,5,2,11,0,0,0,8,5,4,6,4,,,4
1136,4,98101,1,2,3,4,0,0,0,,0,,,,1,,,,1,,,,1,,,,0,,,,0,,,,2,4,,,,,,,,99,1,1,1,1,1,1,5,2,1,2,2,4,3,1,3,3,5,3,4,1,3,1,5,3,4,3,4,2,10,0,0,1,1,5,4,4,3,3,3,3
1177,1,98118,1,1,2,3,0,0,0,,1,,,,1,,,,1,,,,0,,,,0,,,,7,,,,3,4,,,,,,,,2,1,1,1,1,1,4,5,1,1,1,1,4,1,1,1,2,2,2,5,1,4,4,0,3,3,3,3,1,11,0,0,0,3,4,5,2,2,3,3,4
1178,1,98133,1,1,2,3,4,5,6,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,3,4,,,,,,,,3,1,1,2,1,1,1,4,1,1,1,2,1,1,1,1,2,4,4,2,1,3,2,4,3,2,3,4,1,13,0,0,0,3,4,5,4,3,3,3,6
78,1,98116,1,1,0,3,0,0,0,,1,,,,0,,,,1,,,,0,,,,0,,,,0,,,,3,,,,,,,,,99,1,0,0,0,0,4,5,5,5,4,4,4,5,5,2,2,5,5,5,1,2,5,5,5,5,5,5,1,1,1,1,1,1,4,5,,,,,1
1207,1,98109,1,1,2,3,4,0,0,,1,2,,,1,2,,,1,,,,1,,,,0,,,,0,,,,3,,,,,,,,,2,1,1,1,1,1,1,5,5,0,3,1,0,1,3,1,4,4,4,4,2,1,2,0,5,4,4,4,1,12,0,0,0,1,5,5,1,2,1,2,5
1211,4,98112,1,2,3,0,0,0,0,,0,,,,1,,,,1,,,,0,,,,0,,,,0,,,,2,4,,,,,,,,99,2,1,1,2,2,2,4,5,1,4,2,5,2,2,2,3,4,5,4,1,4,2,5,1,5,2,4,2,3,0,1,1,1,5,4,3,3,,,1
